date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:30	23769/23769	---MCZ	200	added ('OK')	text/html	etag:W/%225cd9-N7hFhXCAFcNTdA+Xt+7Pg+6Ub78%22	https://cplusplus.com/reference/condition_variable/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/condition_variable/index.html	(from https://cplusplus.com/reference/)
23:04:30	43745/43745	---MCZ	200	added ('OK')	text/html	etag:W/%22aae1-LPzS3Yk0OZA31Vw2Oehjf3sIJXI%22	https://cplusplus.com/reference/atomic/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/atomic/index.html	(from https://cplusplus.com/reference/)
23:04:30	1428/1428	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22594-VBtrFu1YFX7ZFJCWG/8y/ALYodQ%22	https://cplusplus.com/reference/cstdarg/delete.do	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/cstdarg/delete.do	(from https://cplusplus.com/reference/cstdarg/)
23:04:30	28967/28967	---MCZ	200	added ('OK')	text/html	etag:W/%227127-YmhsioqmoTxQDaq4aJyrEsS1xzM%22	https://cplusplus.com/reference/mutex/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/mutex/index.html	(from https://cplusplus.com/reference/)
23:04:30	26495/26495	---MCZ	200	added ('OK')	text/html	etag:W/%22677f-KPiYdDnSnCAf2DkJsKsy5rmUxnA%22	https://cplusplus.com/reference/future/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/future/index.html	(from https://cplusplus.com/reference/)
23:04:30	1428/1428	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22594-VBtrFu1YFX7ZFJCWG/8y/ALYodQ%22	https://cplusplus.com/reference/cstdbool/delete.do	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/cstdbool/delete.do	(from https://cplusplus.com/reference/cstdbool/)
23:04:31	22502/22502	---MCZ	200	added ('OK')	text/html	etag:W/%2257e6-+JKC4Wam7L1BH0vtLdETgqeNRP8%22	https://cplusplus.com/reference/thread/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/thread/index.html	(from https://cplusplus.com/reference/)
23:04:31	1428/1428	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22594-VBtrFu1YFX7ZFJCWG/8y/ALYodQ%22	https://cplusplus.com/reference/cstddef/delete.do	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/cstddef/delete.do	(from https://cplusplus.com/reference/cstddef/)
23:04:56	27357/27357	---MCZ	200	added ('OK')	text/html	etag:W/%226add-Trd4oYPazk7bn1szW0ytPu51C5I%22	https://cplusplus.com/reference/std/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/std/index.html	(from https://cplusplus.com/reference/)
23:04:56	55119/55119	---MCZ	200	added ('OK')	text/html	etag:W/%22d74f-KYl8NKaZWvLOsU5hErhrh8D3X+E%22	https://cplusplus.com/reference/algorithm/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/algorithm/index.html	(from https://cplusplus.com/reference/)
23:04:56	30659/30659	---MCZ	200	added ('OK')	text/html	etag:W/%2277c3-aksYoOarvzzfHTiGm/Wv4waBmiU%22	https://cplusplus.com/reference/chrono/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/chrono/index.html	(from https://cplusplus.com/reference/)
23:04:56	21789/21789	---MCZ	200	added ('OK')	text/html	etag:W/%22551d-ThjNN6sGxO0xdQs1W3xK6BrBhhA%22	https://cplusplus.com/reference/bitset/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/bitset/index.html	(from https://cplusplus.com/reference/)
23:04:56	23489/23489	---MCZ	200	added ('OK')	text/html	etag:W/%225bc1-2eM9mcnZKQuGujSuW8vScIUEkjA%22	https://cplusplus.com/reference/codecvt/	D:/cpluplus-reference-docs/cplusplus/cplusplus.com/reference/codecvt/index.html	(from https://cplusplus.com/reference/)
