date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:37	92273/92273	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:59:52%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_colors.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_colors.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:37	101895/101895	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:08:46%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_tables.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_tables.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:37	94136/94136	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:58:02%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_images.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_images.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:38	89211/89211	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:00:00%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_jumbotron.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_jumbotron.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:38	95547/95547	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:35:32%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_alerts.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_alerts.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:38	97053/97053	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:19:41%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_buttons.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_buttons.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:39	98275/98275	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:30:23%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_button_groups.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_button_groups.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:39	93098/93098	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:33:11%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_badges.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_badges.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:40	98087/98087	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:18:16%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_progressbars.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_progressbars.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:41	94196/94196	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:23:00%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_spinners.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_spinners.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:41	100278/100278	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:53:04%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_pagination.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_pagination.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:41	101932/101932	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:56:15%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_list_groups.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_list_groups.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:42	106803/106803	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:35:41%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_cards.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_cards.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:42	106309/106309	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:14:48%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_dropdowns.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_dropdowns.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:43	106136/106136	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:49:43%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_navs.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_navs.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:43	95326/95326	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:40:04%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_collapse.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_collapse.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:43	113522/113522	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:01:23%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_navbar.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_navbar.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:44	107165/107165	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:15:59%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_forms.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_forms.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:44	102356/102356	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:49:27%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_forms_inputs.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_forms_inputs.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:45	101987/101987	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:47:18%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_forms_input_group.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_forms_input_group.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:45	102659/102659	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:30:19%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_forms_custom.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_forms_custom.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:46	94755/94755	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:33:58%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_carousel.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_carousel.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:46	93763/93763	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:12:33%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_modal.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_modal.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:46	90300/90300	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:30:58%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_tooltip.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_tooltip.html	(from https://www.w3schools.com/bootstrap4/default.asp)
